Unnamed: 0,Manufacturer,Model,Price,Transmission,Power,Engine CC,Fuel,Female,Male,Unknown,Total
4499,Fiat,Croma,34.33029412,5.588235294,105.0,1962.058824,diesel,268,"1,202",51,"1,521"
4500,Skoda,120,3.3322,4.6,15.6,469.6,petrol,392,"1,091",38,"1,521"
4501,Hyundai,Santa,44.14181818,6.545454545,144.6363636,2242.636364,diesel,390,"1,089",37,"1,516"
4502,Lada,Niva,12.241,5.0,57.0,1568.0,petrol,275,"1,192",48,"1,515"
4503,Hyundai,Elantra,19.055,4.6,89.2,1827.8,petrol,247,"1,189",48,"1,484"
4504,Daimler,3.6,71.602,4.0,149.0,3590.0,petrol,150,"1,280",47,"1,477"
4505,Lotus,Esprit,93.42433333,5.0,233.0,2995.0,petrol,65,"1,345",42,"1,452"
4506,Audi,Quattro,61.235,5.0,147.0,2144.0,petrol,131,"1,229",45,"1,405"
4507,Saab,99,11.34,4.0,74.0,1985.0,petrol,270,"1,073",58,"1,401"
4508,Opel,Kadett,13.31085714,4.089285714,53.33928571,1518.678571,petrol,399,905,59,"1,363"
4509,Fiat,Barchetta,28.295,5.0,96.0,1747.0,petrol,342,920,70,"1,332"
4510,Renault,18,12.84981818,4.636363636,57.36363636,1849.545455,petrol,254,"1,014",36,"1,304"
4511,Mercedes,CLA,46.5274,7.04,131.6,1596.92,petrol,112,"1,082",57,"1,251"
4512,Daimler,4,92.798,4.0,166.0,3980.0,petrol,139,"1,055",55,"1,249"
4513,Lancia,Dedra,21.76576923,5.0,81.69230769,1808.384615,petrol,209,996,41,"1,246"
4514,Datsun,Cherry,8.400222222,4.333333333,44.55555556,1350.0,petrol,466,734,24,"1,224"
4515,Morris,Marina,5.758,4.0,43.0,1275.0,petrol,253,954,13,"1,220"
4516,Suzuki,X-90,16.641,4.5,71.0,1590.0,petrol,710,386,48,"1,144"
4517,Nissan,Laurel,18.6532,4.6,74.8,2652.8,diesel,178,909,34,"1,121"
4518,Alfa-Romeo,166,43.89111111,5.666666667,130.5555556,2457.555556,petrol,89,969,53,"1,111"
4519,TVR,Griffith,71.187,5.0,239.0,4997.0,petrol,73,917,31,"1,021"
4520,Ford,Fiesta,18.53214286,5.714285714,68.57142857,1166.142857,petrol,741211,663317,"48,137",1452665
4521,Ford,Escort,16.20874359,4.461538462,63.56410256,1650.205128,petrol,435425,848688,"37,824",1321937
4522,Rover,2000,17.182,5.0,74.0,1994.0,petrol,191178,412901,"19,354",623433
4523,Volkswagen,Golf,31.24215385,6.164835165,89.46153846,1537.406593,petrol,205484,316860,"28,578",550922
4524,Ford,Mondeo,39.97375,1.75,130.25,1998.5,petrol,"99,993",434818,"14,694",549505
4525,Nissan,Micra,20.3776087,4.869565217,67.95652174,1279.695652,petrol,313684,206169,"21,661",541514
4526,Ford,Sierra,18.2955625,4.875,70.25,1836.5,petrol,"84,096",357909,"9,863",451868
4527,Volkswagen,Polo,18.1925,5.074074074,60.96296296,1408.055556,petrol,231527,183114,"21,896",436537
4528,Renault,Clio,22.1,5.615384615,75.57692308,1219.653846,petrol,241354,154867,"15,752",411973
4529,BMW,320i,47.84837037,6.444444444,126.1111111,1995.777778,petrol,"93,275",250643,"15,566",359484
4530,Peugeot,306,18.64264,4.84,67.0,1698.64,petrol,118199,191042,"12,053",321294
4531,Peugeot,106,12.35588235,4.647058824,53.88235294,1366.294118,petrol,173363,105925,"10,568",289856
4532,Peugeot,205,13.11525,4.75,50.875,1430.75,petrol,129130,131504,"11,932",272566
4533,Honda,Civic,29.942625,4.5,106.225,1480.575,petrol,100408,142794,"11,562",254764
4534,Renault,Megane,26.4498867,5.408866995,87.31034483,1623.793103,petrol,"86,611",137734,"9,344",233689
4535,Peugeot,405,20.43008333,4.791666667,69.875,1773.0,petrol,"44,623",179235,"7,000",230858
4536,Ford,Orion,15.40377778,5.0,60.11111111,1593.111111,petrol,"57,562",156003,"5,293",218858
4537,Toyota,Corolla,27.23911864,3.033898305,91.61016949,1677.949153,petrol,"72,786",118749,"8,988",200523
4538,Nissan,Primera,26.51269565,4.02173913,93.58695652,1933.021739,petrol,"32,557",126677,"5,728",164962
4539,Citroen,AX,10.83275,5.0,45.0,1242.0,petrol,"89,705","66,086","6,336",162127
4540,Renault,Laguna,34.02059211,5.552631579,99.0,1920.026316,diesel,"30,784",120470,"4,797",156051
4541,Ford,Granada,18.84548718,4.076923077,87.07692308,2326.358974,petrol,"20,358",127852,"3,153",151363
4542,Toyota,Carina,17.44569231,4.692307692,68.26923077,1791.230769,petrol,"29,761",112511,"6,240",148512
4543,Citroen,Saxo,12.32981818,4.818181818,53.81818182,1367.272727,petrol,"75,640","65,464","3,824",144928
4544,Ford,Focus,30.61932203,5.966101695,94.03389831,1497.169492,petrol,"43,109","91,012","4,165",138286
4545,Ford,Ka+,15.46,5.0,60.8,1196.0,petrol,"89,056","43,096","5,982",138134
4546,BMW,535i,93.71425,8.0,225.0,2979.0,petrol,"18,834",105399,"5,319",129552
4547,Citroen,ZX,16.05676923,4.923076923,67.0,1703.153846,petrol,"42,254","80,863","5,382",128499
4548,Peugeot,309,14.350125,4.875,59.5,1642.875,petrol,"42,528","81,388","4,243",128159
4549,Peugeot,206,20.03375,4.833333333,71.33333333,1631.5,petrol,"67,354","51,225","2,709",121288
4550,Honda,Accord,39.39984314,5.784313725,117.7058824,2151.647059,petrol,"22,536","91,833","5,608",119977
4551,Volkswagen,Passat,46.06451282,6.487179487,125.4358974,1835.846154,petrol,"21,884","89,931","5,673",117488
4552,Mazda,323,17.34364706,4.745098039,70.92156863,1683.607843,petrol,"46,140","64,606","4,864",115610
4553,Fiat,Uno,11.28285714,4.285714286,49.28571429,1337.714286,petrol,"55,291","53,229","4,484",113004
4554,Renault,19,16.29053333,4.8,57.86666667,1645.133333,petrol,"34,649","74,387","3,834",112870
4555,Land-Rover,Discovery,107.4521429,8.0,182.5714286,2425.428571,diesel,"22,731","85,549","4,331",112611
4556,Citroen,Xantia,24.84390244,4.756097561,84.92682927,1982.756098,petrol,"19,322","86,558","3,820",109700
4557,Peugeot,406,28.60820513,4.756410256,92.82051282,2043.820513,petrol,"16,457","85,510","3,657",105624
4558,Volvo,440,20.27896296,4.111111111,72.85185185,1832.888889,petrol,"28,904","68,886","4,629",102419
4559,Nissan,Bluebird,14.4382,4.9,64.2,1891.7,petrol,"21,032","77,037","3,068",101137
4560,Nissan,Almera,22.78208333,4.916666667,81.66666667,1847.666667,petrol,"28,076","51,887","2,744","82,707"
4561,Mercedes,CLA,46.5274,7.04,131.6,1596.92,petrol,"15,650","60,863","4,417","80,930"
4562,Audi,80,27.09825,4.666666667,91.75,2247.333333,petrol,"14,937","58,361","2,722","76,020"
4563,Mazda,626,20.7195,4.71875,81.375,1950.90625,petrol,"14,033","55,124","2,491","71,648"
4564,Skoda,Felicia,11.370625,5.0,48.0,1518.0,petrol,"22,488","44,319","2,436","69,243"
4565,Seat,Ibiza,19.93814035,5.649122807,76.31578947,1205.192982,petrol,"28,307","33,306","2,403","64,016"
4566,Audi,A4,57.92693548,6.161290323,149.7096774,2283.112903,petrol,"11,821","48,047","3,167","63,035"
4567,Saab,900,37.00904545,4.590909091,114.6818182,2208.090909,petrol,"13,983","43,874","3,999","61,856"
4568,Mercedes,E,78.07322727,7.672727273,192.4,2598.818182,petrol,"8,995","47,588","3,331","59,914"
4569,Hyundai,Accent,14.293,4.6,75.4,1479.0,petrol,"23,290","33,683","1,830","58,803"
4570,Renault,21,20.35378947,4.789473684,67.68421053,1996.684211,petrol,"12,466","42,562","2,008","57,036"
4571,Mercedes,190,36.64326667,4.466666667,88.73333333,2284.133333,petrol,"11,429","41,428","2,513","55,370"
4572,Jaguar,XJ,137.5695455,8.0,223.5454545,2813.0,petrol,"5,539","46,987","1,996","54,522"
4573,Suzuki,Vitara,26.803,5.428571429,85.71428571,1310.0,petrol,"24,047","27,628","2,120","53,795"
4574,Fiat,Tipo,23.585,5.8125,80.8125,1446.125,diesel,"20,041","30,796","2,115","52,952"
4575,Fiat,Brava,17.22277778,4.888888889,70.0,1615.333333,petrol,"18,097","32,295","1,806","52,198"
4576,Fiat,Panda,10.42388889,5.0,52.44444444,1095.777778,petrol,"26,407","22,255","2,091","50,753"
4577,Saab,9000,41.616,4.6,125.36,2336.52,petrol,"7,680","39,092","2,511","49,283"
4578,Citroen,Xsara,22.36209302,4.88372093,72.58139535,1743.44186,petrol,"15,218","31,304","1,361","47,883"
4579,Fiat,Cinquecento,7.712,5.0,29.0,899.0,petrol,"28,560","15,584","2,029","46,173"
4580,Volvo,940,30.236875,4.5,110.0,2316.0,petrol,"7,963","32,436","2,155","42,554"
4581,Mazda,MX-5,37.46857143,5.857142857,103.4285714,1718.571429,petrol,"19,168","19,938","2,727","41,833"
4582,Rover,Mini,7.92,4.0,33.33333333,868.3333333,petrol,"23,020","16,826","1,592","41,438"
4583,Toyota,Yaris,20.7206,3.52,74.4,1397.8,petrol,"19,857","17,681","3,285","40,823"
4584,Skoda,Favorit,7.863333333,5.0,44.0,1289.0,petrol,"13,255","26,280","1,183","40,718"
4585,Ford,Galaxy,53.78571429,6.0,124.8571429,1855.0,diesel,"11,509","26,916","2,038","40,463"
4586,Renault,Espace,59.0,7.0,166.0,1798.0,petrol,"9,232","27,208","1,942","38,382"
4587,Volvo,850,36.38445588,4.5,125.7058824,2294.764706,petrol,"6,580","29,569","2,193","38,342"
4588,Land-Rover,Freelander,43.86363077,5.292307692,105.1692308,2083.523077,diesel,"12,541","23,766","1,838","38,145"
4589,Toyota,Celica,31.5255,5.166666667,109.6666667,1861.833333,petrol,"10,005","26,203","1,632","37,840"
4590,Land-Rover,Range,107.6705126,8.277310924,196.3361345,2521.092437,diesel,"5,821","29,137","1,366","36,324"
4591,Suzuki,Swift,19.08518182,3.727272727,68.90909091,1180.545455,petrol,"17,190","16,027","1,338","34,555"
4592,Toyota,RAV4,43.54851613,1.35483871,137.7741935,2261.193548,petrol,"16,235","16,167","2,021","34,423"
4593,Toyota,Avensis,37.31523077,4.323076923,103.6769231,1873.261538,petrol,"5,861","26,802","1,354","34,017"
4594,Toyota,Starlet,11.389,4.142857143,53.0,1308.285714,petrol,"19,486","12,744","1,392","33,622"
4595,Toyota,MR2,34.19,6.0,103.0,1794.0,petrol,"9,593","21,660","1,302","32,555"
4596,Daewoo,Lanos,13.24516667,4.833333333,66.66666667,1506.5,petrol,"11,821","18,054","1,220","31,095"
4597,Hyundai,Lantra,16.4455,4.666666667,78.0,1741.0,petrol,"8,129","21,884",832,"30,845"
4598,Daewoo,Nexia,12.47666667,4.666666667,58.66666667,1498.0,petrol,"10,721","18,552","1,030","30,303"
4599,Mercedes,300,62.39565385,4.384615385,135.5,2972.307692,petrol,"5,500","23,348","1,402","30,250"
4600,Fiat,Bravo,22.455,6.0,92.30769231,1466.307692,petrol,"11,470","17,546","1,155","30,171"
4601,Ford,Puma,30.3775,6.3125,94.0625,935.625,petrol,"13,614","13,794","1,449","28,857"
4602,Volvo,S40,35.28132353,5.176470588,113.3529412,2106.5,petrol,"5,926","21,183","1,592","28,701"
4603,Mitsubishi,Colt,17.03876744,5.302325581,73.48837209,1374.046512,petrol,"13,768","13,156","1,122","28,046"
4604,Audi,100,37.32636,4.76,101.12,2349.08,petrol,"4,589","22,314","1,064","27,967"
4605,Honda,Prelude,27.78966667,4.666666667,110.6666667,2050.333333,petrol,"7,962","18,191","1,230","27,383"
4606,Volkswagen,Jetta,31.30566667,6.259259259,96.92592593,1587.222222,petrol,"6,865","19,269","1,012","27,146"
4607,Volvo,V40,35.81481651,6.293577982,117.4311927,1921.46789,petrol,"7,148","18,063","1,696","26,907"
4608,Volvo,460,20.49710714,4.142857143,72.42857143,1824.428571,petrol,"6,281","18,599","1,090","25,970"
4609,BMW,740i,115.533,8.0,250.0,2998.0,petrol,"2,579","21,860","1,030","25,469"
4610,Ford,Scorpio,30.86290909,4.454545455,105.5454545,2458.909091,petrol,"2,934","20,993",750,"24,677"
4611,Land-Rover,Range,107.6705126,8.277310924,196.3361345,2521.092437,diesel,"3,164","19,616",603,"23,383"
4612,Volkswagen,Beetle,33.25025,6.166666667,112.75,1475.0,petrol,"9,359","12,138","1,055","22,552"
4613,Mercedes,A,31.1045119,4.547619048,93.01190476,1699.119048,petrol,"9,808","11,417","1,204","22,429"
4614,Volvo,V70,50.96109091,6.181818182,135.2909091,1971.163636,diesel,"3,701","17,243","1,480","22,424"
4615,Honda,Concerto,16.67175,4.5,74.0,1541.5,petrol,"6,887","14,509",974,"22,370"
4616,Audi,A3,36.21929825,6.473684211,94.33333333,1424.666667,petrol,"8,031","12,725","1,465","22,221"
4617,Audi,A6,82.06090909,7.727272727,199.7272727,2790.454545,diesel,"2,971","17,582","1,177","21,730"
4618,Mitsubishi,Carisma,22.69,4.8,82.2,1773.7,petrol,"4,802","16,007",772,"21,581"
4619,Kia,Pride,9.358333333,4.333333333,47.0,1324.0,petrol,"11,103","9,350",813,"21,266"
4620,Subaru,Impreza,30.5976,1.8,97.6,1757.6,petrol,"4,452","15,596","1,215","21,263"
4621,Mitsubishi,Galant,25.08266667,4.533333333,93.6,2127.333333,petrol,"3,725","16,748",758,"21,231"
4622,Fiat,Seicento,8.17,5.0,40.0,1108.0,petrol,"12,795","7,265",803,"20,863"
4623,Toyota,Previa,43.08,4.666666667,105.0,2239.666667,petrol,"5,322","13,260","1,137","19,719"
4624,Renault,11,11.63114286,4.428571429,47.14285714,1477.0,petrol,"6,665","12,143",635,"19,443"
4625,Volkswagen,Scirocco,33.70615385,6.153846154,120.1538462,1750.615385,petrol,"4,545","13,804",647,"18,996"
4626,Toyota,Camry,30.0062,3.2,115.4666667,2245.6,petrol,"3,133","14,916",798,"18,847"
4627,Renault,25,22.35277778,4.222222222,80.92592593,1977.259259,petrol,"3,046","15,189",514,"18,749"
4628,Subaru,Legacy,37.52210345,3.896551724,107.3793103,2084.37931,petrol,"4,482","12,919","1,332","18,733"
4629,Mitsubishi,Space,23.16515789,3.947368421,82.15789474,1817.315789,petrol,"5,834","11,862","1,007","18,703"
4630,Lada,Samara,10.9158,5.0,49.8,1372.4,petrol,"4,539","12,077",455,"17,071"
4631,Fiat,Marea,20.1241875,4.875,79.875,1836.875,petrol,"3,985","12,494",497,"16,976"
4632,Seat,Toledo,20.37,5.642857143,74.21428571,1324.357143,petrol,"3,227","12,719",499,"16,445"
4633,Nissan,Terrano,37.01736842,4.736842105,97.57894737,2697.368421,diesel,"4,079","11,643",505,"16,227"
4634,Ford,Capri,11.7129,4.0,69.0,1864.8,petrol,"2,528","13,407",274,"16,209"
4635,Fiat,Tempra,17.91985714,4.19047619,64.47619048,1759.190476,petrol,"3,705","11,240",492,"15,437"
4636,Daewoo,Espero,16.80266667,4.5,71.0,1764.0,petrol,"2,914","11,958",412,"15,284"
4637,Saab,9-3X,49.28583333,6.0,145.0,1963.666667,petrol,"3,563","10,216","1,101","14,880"
4638,BMW,Z3,39.7374,4.6,115.0,2234.4,petrol,"5,609","8,209",933,"14,751"
4639,Volkswagen,Sharan,45.6995,6.0,114.0,1854.2,diesel,"3,884","9,782","1,008","14,674"
4640,Nissan,Serena,22.95383333,5.0,67.33333333,1908.166667,petrol,"4,214","9,727",576,"14,517"
4641,Citroen,XM,36.35965,4.55,110.5,2345.1,petrol,"1,794","11,770",526,"14,090"
4642,Ford,Probe,24.84,5.0,102.0,2244.0,petrol,"3,198","10,408",415,"14,021"
4643,Hyundai,Pony,10.32442857,4.142857143,54.35714286,1463.857143,petrol,"5,388","7,989",447,"13,824"
4644,Ford,Maverick,29.151,5.0,89.0,2526.5,petrol,"3,512","9,554",449,"13,515"
4645,Rover,75,39.35238095,5.0,98.04761905,1928.714286,petrol,"1,563","11,201",435,"13,199"
4646,Nissan,Prairie,21.407,4.5,72.0,1974.0,petrol,"3,734","8,950",504,"13,188"
4647,Rover,45,23.322,3.75,84.2,1853.9,petrol,"2,525","10,135",336,"12,996"
4648,Suzuki,Baleno,17.587,4.083333333,73.08333333,1363.5,petrol,"4,292","8,187",408,"12,887"
4649,Porsche,911,158.7922667,7.466666667,293.5333333,3005.4,petrol,"1,125","10,916",441,"12,482"
4650,Seat,Cordoba,17.31241935,4.967741935,66.35483871,1655.741935,petrol,"3,518","8,252",393,"12,163"
4651,Skoda,Octavia,30.65053846,6.346153846,95.0,1136.692308,petrol,"1,937","9,524",468,"11,929"
4652,Mercedes,CLK,72.79589474,6.210526316,166.3157895,3041.0,petrol,"2,744","8,438",505,"11,687"
4653,Chrysler,Neon,19.71783333,4.0,98.0,1995.0,petrol,"3,003","7,942",405,"11,350"
4654,Audi,Coupe,35.86943902,5.585365854,117.0243902,1980.634146,petrol,"1,669","9,027",342,"11,038"
4655,Subaru,Justy,11.745,5.0,51.0,998.0,petrol,"5,403","4,724",734,"10,861"
4656,Mercedes,SLK,61.86283333,6.833333333,184.1666667,2748.333333,petrol,"4,082","5,780",694,"10,556"
4657,Suzuki,Wagon,9.8628,5.0,50.0,1090.4,petrol,"4,232","5,484",393,"10,109"
4658,Volkswagen,Vento,18.16715385,4.692307692,70.30769231,1932.153846,petrol,"2,242","7,335",427,"10,004"
4659,Alfa-Romeo,156,32.898125,5.333333333,116.2916667,2081.375,petrol,"1,498","7,902",412,"9,812"
4660,Mazda,121,13.191,5.0,51.33333333,1431.333333,petrol,"5,596","3,731",429,"9,756"
4661,Jaguar,S-Type,66.58842105,5.736842105,172.3157895,2934.631579,petrol,"1,064","8,180",411,"9,655"
4662,Mazda,MX-3,22.127,5.0,83.0,1721.5,petrol,"4,317","4,796",494,"9,607"
4663,Peugeot,505,20.65665217,4.956521739,67.0,2234.26087,petrol,"2,092","6,986",476,"9,554"
4664,Skoda,Fabia,19.00794118,5.205882353,66.97058824,1292.352941,petrol,"3,273","5,663",408,"9,344"
4665,Volkswagen,Lupo,13.88308333,4.75,47.75,1373.75,petrol,"5,724","3,165",452,"9,341"
4666,Suzuki,SJ,8.4656,4.6,41.4,1182.4,petrol,"3,116","5,870",330,"9,316"
4667,Mitsubishi,Lancer,23.01661538,4.730769231,90.88461538,1709.538462,petrol,"2,777","6,055",341,"9,173"
4668,Saab,09-May,52.95719388,5.653061224,146.122449,2031.469388,petrol,958,"7,579",616,"9,153"
4669,Renault,Safrane,31.79107143,4.571428571,104.1428571,2211.071429,petrol,"1,224","7,474",360,"9,058"
4670,Toyota,Supra,81.295,8.0,250.0,2998.0,petrol,"1,161","7,194",234,"8,589"
4671,Triumph,Acclaim,6.050333333,4.333333333,52.0,1335.0,petrol,"2,858","5,510",195,"8,563"
4672,Volkswagen,Bora,25.39952941,4.647058824,78.85294118,1891.588235,petrol,"1,771","6,413",368,"8,552"
4673,Peugeot,305,12.61125,4.5,56.25,1607.25,petrol,"1,801","6,265",264,"8,330"
4674,Honda,Integra,17.5296,4.6,78.4,1549.8,petrol,"2,278","5,449",319,"8,046"
4675,Porsche,944,59.4905,5.0,137.5,2734.5,petrol,"1,278","6,443",301,"8,022"
4676,Audi,90,28.379,4.6,91.6,2181.2,petrol,"1,373","6,275",249,"7,897"
4677,Ford,Cougar,32.11766667,4.666666667,115.3333333,2362.0,petrol,"1,561","6,088",235,"7,884"
4678,Suzuki,Alto,9.5628,4.6,50.0,996.0,petrol,"4,602","2,963",292,"7,857"
4679,Jaguar,XK,145.6466667,6.0,283.0,5000.0,petrol,963,"6,527",357,"7,847"
4680,Seat,Arosa,13.70454545,4.818181818,47.45454545,1384.0,petrol,"4,368","3,156",316,"7,840"
4681,Mercedes,ML,77.41666667,7.0,188.3333333,2876.0,diesel,"1,969","5,483",379,"7,831"
4682,Mercedes,Sprinter,43.06842105,6.254385965,104.2017544,2222.710526,diesel,659,"6,698",467,"7,824"
4683,Volvo,960,40.7645,4.333333333,133.3333333,2634.222222,petrol,"1,146","6,218",406,"7,770"
4684,Volkswagen,Corrado,35.34,5.0,118.0,1781.0,petrol,"1,272","6,005",336,"7,613"
4685,Mazda,Xedos,28.9602,4.4,100.8,1936.6,petrol,"1,317","5,817",294,"7,428"
4686,Seat,Alhambra,49.82277778,6.0,115.8333333,1746.944444,petrol,"1,693","4,996",473,"7,162"
4687,Seat,Marbella,6.494,5.0,30.0,903.0,petrol,"3,853","2,935",253,"7,041"
4688,Daewoo,Leganza,23.245,4.5,98.0,1998.0,petrol,"1,109","5,679",225,"7,013"
4689,Renault,9,11.49625,4.75,50.25,1507.5,petrol,"2,275","4,418",220,"6,913"
4690,Porsche,Boxster,83.50125,6.5,213.5,3071.0,petrol,"1,182","5,362",335,"6,879"
4691,Honda,HR-V,32.723,3.6,96.0,1498.0,petrol,"2,700","3,668",265,"6,633"
4692,Hyundai,Sonata,31.7425,4.833333333,119.6666667,2116.0,petrol,"1,096","5,330",194,"6,620"
4693,Kia,Mentor,14.76166667,4.666666667,75.0,1594.0,petrol,"1,930","4,206",192,"6,328"
4694,Kia,Sportage,43.97,6.6,115.3,1634.2,diesel,"2,100","3,963",232,"6,295"
4695,Toyota,Picnic,25.29875,4.5,94.0,1998.0,petrol,"1,837","3,996",361,"6,194"
4696,Peugeot,605,35.25972727,4.727272727,104.6363636,2367.181818,petrol,790,"4,893",206,"5,889"
4697,BMW,M3,135.1055,6.5,309.0,3999.0,petrol,604,"4,961",182,"5,747"
4698,Suzuki,Jimny,25.94322222,4.777777778,67.0,1372.666667,petrol,"2,966","2,520",246,"5,732"
4699,Audi,TT,64.59222222,6.777777778,178.5555556,2011.555556,petrol,"1,136","4,133",298,"5,567"
4700,Nissan,Patrol,38.48247059,4.882352941,90.94117647,2953.588235,diesel,861,"4,392",162,"5,415"
4701,Mercedes,SLS,264.675,7.0,420.0,6208.0,petrol,"1,248","3,802",234,"5,284"
4702,Mazda,Demio,14.7754,4.8,51.4,1428.4,petrol,"2,384","2,713",179,"5,276"
4703,Peugeot,806,29.57028571,5.0,84.0,1997.142857,diesel,"1,313","3,574",269,"5,156"
4704,Chrysler,Voyager,39.70773684,4.842105263,117.5789474,2719.842105,diesel,"1,323","3,576",233,"5,132"
4705,Alfa-Romeo,164,38.39725,4.75,131.0,2652.375,petrol,613,"4,295",221,"5,129"
4706,Alfa-Romeo,146,18.19842857,5.0,87.71428571,1696.428571,petrol,"1,272","3,572",239,"5,083"
4707,Nissan,Maxima,34.10357143,4.571428571,121.8571429,2555.285714,petrol,642,"4,211",221,"5,074"
4708,Lotus,Elise,53.792,6.0,134.3333333,1730.0,petrol,464,"4,398",211,"5,073"
4709,Honda,Legend,69.397,5.0,173.0,3358.666667,petrol,613,"4,039",227,"4,879"
4710,Fiat,Ulysse,36.70125,4.875,91.75,2019.75,petrol,"1,354","3,290",193,"4,837"
4711,Subaru,Forester,51.646,0.0,110.0,1995.0,petrol,"1,169","3,228",424,"4,821"
4712,Audi,Cabriolet,43.9745,4.5,98.0,2309.0,petrol,"1,730","2,753",252,"4,735"
4713,Volvo,S70,36.90769355,4.5,126.1451613,2344.0,petrol,486,"3,710",232,"4,428"
4714,Ford,Explorer,76.71,0.0,336.0,0.0,petrol,852,"3,268",154,"4,274"
4715,Alfa-Romeo,33,13.818,5.0,66.0,1351.0,petrol,838,"3,243",161,"4,242"
4716,Mazda,MX-6,30.92666667,4.666666667,110.3333333,2328.333333,petrol,973,"2,902",192,"4,067"
4717,Alfa-Romeo,145,17.42714286,5.0,87.71428571,1696.428571,petrol,"1,088","2,592",189,"3,869"
4718,Opel,Manta,11.9845625,4.0,69.0,1762.75,petrol,656,"3,102",76,"3,834"
4719,Alfa-Romeo,155,23.90933333,5.0,100.6666667,2016.777778,petrol,489,"3,195",114,"3,798"
4720,Daihatsu,Terios,26.19775,4.625,77.0,1495.0,petrol,"1,700","1,930",167,"3,797"
4721,Honda,Shuttle,30.081,4.0,110.0,2254.0,petrol,"1,044","2,431",232,"3,707"
4722,Datsun,Sunny,11.81928571,4.619047619,56.85714286,1520.952381,petrol,"1,128","2,447",100,"3,675"
4723,Alfa-Romeo,Spider,55.2,6.0,163.5,2696.5,petrol,969,"2,488",192,"3,649"
4724,Renault,Kangoo,18.76848837,4.860465116,67.02325581,1391.023256,diesel,"1,337","2,162",103,"3,602"
4725,Volvo,S80,50.94,6.266666667,138.2833333,1986.766667,diesel,293,"3,019",224,"3,536"
4726,Kia,Shuma,15.16166667,4.666666667,75.0,1594.0,petrol,821,"2,329",116,"3,266"
4727,Suzuki,Samurai,12.25,5.0,43.0,1325.0,petrol,"1,309","1,826",121,"3,256"
4728,Citroen,Berlingo,27.4386,6.34,85.28,1452.0,diesel,987,"2,112",83,"3,182"
4729,Ssangyong,Musso,38.79428571,4.428571429,98.57142857,2755.571429,diesel,601,"2,359",108,"3,068"
4730,Hyundai,Stellar,11.263,4.5,55.0,1597.0,petrol,533,"2,373",86,"2,992"
